timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-03-20,0.1915,0.1999,0.1812,0.1832,56100.0,1742515199999,10503.17400000,98,23106.00000000,4387.56330000,0
2025-03-21,0.1835,0.1856,0.1766,0.1804,81622.0,1742601599999,14711.23750000,212,23603.00000000,4265.36500000,0
2025-03-22,0.1795,0.1856,0.1782,0.1816,107235.0,1742687999999,19645.11290000,102,65119.00000000,11959.63290000,0
2025-03-23,0.1819,0.1853,0.181,0.1851,165691.0,1742774399999,30531.29060000,116,109703.00000000,20256.05120000,0
2025-03-24,0.1855,0.1927,0.1821,0.1904,364134.0,1742860799999,68313.35040000,398,274125.00000000,51250.59830000,0
2025-03-25,0.1902,0.2045,0.1867,0.2035,761963.0,1742947199999,146098.29820000,357,154840.00000000,30061.45720000,0
2025-03-26,0.2031,0.2114,0.1964,0.1964,1669026.0,1743033599999,338372.12430000,648,787522.00000000,159911.19800000,0
2025-03-27,0.1978,0.2024,0.1909,0.1968,769045.0,1743119999999,151235.89810000,314,512369.00000000,101144.28300000,0
2025-03-28,0.194,0.1983,0.1805,0.1834,367890.0,1743206399999,68888.75300000,337,148927.00000000,27788.55500000,0
2025-03-29,0.1834,0.1834,0.169,0.173,267236.0,1743292799999,46508.54810000,243,126415.00000000,21989.24890000,0
2025-03-30,0.173,0.1777,0.1677,0.169,390034.0,1743379199999,67163.26930000,361,168669.00000000,28913.77390000,0
2025-03-31,0.17,0.1729,0.1638,0.1682,369942.0,1743465599999,62651.73400000,520,121134.00000000,20444.30740000,0
2025-04-01,0.17,0.1805,0.169,0.1743,853869.0,1743551999999,149457.94620000,793,484430.00000000,84820.49560000,0
2025-04-02,0.1743,0.1783,0.16,0.1629,1142813.0,1743638399999,191808.60850000,1024,322693.00000000,54637.36210000,0
2025-04-03,0.1621,0.1692,0.1539,0.1631,1217214.0,1743724799999,194956.31480000,903,513227.00000000,82633.67770000,0
2025-04-04,0.1643,0.1698,0.1584,0.1658,822746.0,1743811199999,136228.52380000,672,383723.00000000,63714.09400000,0
2025-04-05,0.167,0.1706,0.1631,0.1658,511242.0,1743897599999,85060.43790000,238,234006.00000000,39008.40720000,0
2025-04-06,0.1656,0.1668,0.1431,0.1471,954008.0,1743983999999,145302.59320000,2324,355938.00000000,54190.65370000,0
2025-04-07,0.1473,0.1566,0.1304,0.1501,1798494.0,1744070399999,257360.71130000,1600,826285.00000000,118961.10700000,0
2025-04-08,0.1502,0.1577,0.1425,0.1433,1525695.0,1744156799999,231077.30230000,854,754469.00000000,114932.02200000,0
2025-04-09,0.1427,0.1645,0.1384,0.161,1375392.0,1744243199999,214114.26720000,986,690000.00000000,107419.98410000,0
