timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,ema_99
2023-12-28,0.63400000,1.89990000,0.44090000,0.6344,471477.00000000,1703807999999,301888.41890000,514,28228.00000000,18891.09000000,0,0.6344
2023-12-29,0.63010000,0.64150000,0.60000000,0.6227,157133.00000000,1703894399999,98291.89720000,332,110524.00000000,69174.50850000,0,0.634166
2023-12-30,0.62320000,0.62900000,0.61780000,0.6216,106264.00000000,1703980799999,66207.09090000,165,32007.00000000,19934.65670000,0,0.63391468
2023-12-31,0.62260000,0.62620000,0.61050000,0.6129,115901.00000000,1704067199999,71824.55000000,158,77860.00000000,48229.94610000,0,0.6334943863999999
2024-01-01,0.61630000,0.62920000,0.60980000,0.6292,114502.00000000,1704153599999,71141.11240000,196,59305.00000000,36843.43530000,0,0.6334084986719999
2024-01-02,0.62920000,0.64000000,0.50000000,0.6242,145346.00000000,1704239999999,91304.52070000,221,58189.00000000,36695.88940000,0,0.6332243286985598
2024-01-03,0.62540000,0.64200000,0.50070000,0.5824,610575.00000000,1704326399999,347782.97350000,1553,196844.00000000,112296.95770000,0,0.6322078421245886
2024-01-04,0.58300000,0.59410000,0.57000000,0.587,207498.00000000,1704412799999,121198.66660000,430,85096.00000000,49794.77940000,0,0.6313036852820968
2024-01-05,0.58710000,0.58850000,0.55300000,0.5758,3405430.00000000,1704499199999,1970214.05860000,7748,2093641.00000000,1212026.21610000,0,0.6301936115764548
2024-01-06,0.57520000,0.57520000,0.55790000,0.5679,246839.00000000,1704585599999,140252.17870000,443,122447.00000000,69645.45420000,0,0.6289477393449258
2024-01-07,0.56780000,0.57170000,0.54830000,0.5512,255912.00000000,1704671999999,144730.37650000,389,158227.00000000,89520.81980000,0,0.6273927845580273
2024-01-08,0.55260000,0.58190000,0.54110000,0.577,615559.00000000,1704758399999,349471.98670000,1091,266617.00000000,151045.73400000,0,0.6263849288668667
2024-01-09,0.57780000,0.58260000,0.53160000,0.5654,847284.00000000,1704844799999,481229.71980000,1622,401507.00000000,227943.19390000,0,0.6251652302895293
2024-01-10,0.56680000,0.61340000,0.53400000,0.6013,813324.00000000,1704931199999,467532.36970000,1673,423479.00000000,243594.87140000,0,0.6246879256837387
2024-01-11,0.60150000,0.62510000,0.58460000,0.6029,664096.00000000,1705017599999,400493.16920000,1278,311772.00000000,188092.45580000,0,0.6242521671700638
2024-01-12,0.60130000,0.60330000,0.55000000,0.5702,518873.00000000,1705103999999,305147.05290000,1212,173363.00000000,101846.57110000,0,0.6231711238266625
2024-01-13,0.57060000,0.57700000,0.56270000,0.5743,151337.00000000,1705190399999,86767.62920000,385,67130.00000000,38519.41570000,0,0.6221937013501293
