timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,ema_99
2023-12-28,36.18000000,420.00000000,22.44800000,35.656,415.10000000,1703807999999,19417.24430000,233,274.50000000,14609.98250000,0,35.656
2023-12-29,36.69500000,70.97200000,30.85100000,35.574,476.50000000,1703894399999,17846.78720000,269,145.70000000,5618.35830000,0,35.65436
2023-12-30,35.80500000,39.98300000,31.02800000,38.281,551.00000000,1703980799999,19832.11970000,253,134.50000000,4930.12530000,0,35.7068928
2023-12-31,38.60600000,38.78400000,34.82600000,35.624,256.10000000,1704067199999,9650.28790000,131,106.30000000,4040.62120000,0,35.705234944
2024-01-01,38.61500000,41.54200000,35.34200000,39.627,414.60000000,1704153599999,16093.43730000,178,221.70000000,8621.60100000,0,35.78367024512
2024-01-02,39.06600000,41.28200000,36.21300000,38.241,457.50000000,1704239999999,17942.87550000,165,75.60000000,2958.85560000,0,35.832816840217596
2024-01-03,37.00500000,45.99900000,26.66900000,33.295,1670.80000000,1704326399999,56680.00580000,479,307.50000000,10874.94350000,0,35.78206050341324
2024-01-04,34.00000000,44.97700000,33.04600000,38.361,1252.20000000,1704412799999,48274.53410000,366,576.20000000,22700.00260000,0,35.83363929334497
2024-01-05,38.37700000,39.43700000,35.44500000,38.677,1111.90000000,1704499199999,41377.53990000,398,314.30000000,11864.25320000,0,35.89050650747807
2024-01-06,38.28300000,40.24700000,35.19800000,39.289,854.50000000,1704585599999,32395.07740000,331,264.60000000,10063.91080000,0,35.95847637732851
2024-01-07,39.73700000,40.47600000,36.09600000,36.504,274.60000000,1704671999999,10458.67160000,143,166.80000000,6414.06540000,0,35.96938684978194
2024-01-08,36.61400000,43.20800000,34.05500000,42.059,10977.20000000,1704758399999,443878.14540000,3314,5438.20000000,218126.91830000,0,36.0911791127863
2024-01-09,42.45600000,45.13000000,39.61100000,39.788,12289.10000000,1704844799999,519059.75230000,3639,5968.00000000,251693.88670000,0,36.16511553053057
2024-01-10,39.78800000,42.63200000,36.43100000,40.828,12012.30000000,1704931199999,472361.22930000,3256,5359.80000000,211375.07920000,0,36.25837321991996
2024-01-11,40.97100000,42.19700000,37.89700000,38.589,8779.60000000,1705017599999,350206.45910000,2335,3846.30000000,153472.62480000,0,36.304985755521564
2024-01-12,38.26700000,39.61000000,35.27700000,36.612,5522.00000000,1705103999999,208597.85220000,1382,2585.20000000,98340.09620000,0,36.31112604041113
2024-01-13,36.81800000,39.32100000,34.83000000,38.795,3118.20000000,1705190399999,115817.54220000,968,1221.50000000,45557.93700000,0,36.36080351960291
2024-01-14,39.10300000,39.53800000,36.72600000,36.815,4547.90000000,1705276799999,174581.02730000,1384,2229.00000000,85766.43820000,0,36.36988744921085
2024-01-15,36.96100000,41.18400000,36.70900000,41.053,7183.30000000,1705363199999,280918.61510000,1701,4181.30000000,163857.12730000,0,36.46354970022663
2024-01-16,41.18200000,41.90900000,39.47200000,40.786,23093.30000000,1705449599999,940456.16030000,4492,10118.60000000,412172.02780000,0,36.5499987062221
2024-01-17,40.72400000,41.27100000,38.57200000,39.16,34165.80000000,1705535999999,1365690.09080000,5483,20709.30000000,828708.43390000,0,36.602198732097655
2024-01-18,39.09500000,39.19700000,35.44100000,35.951,29382.80000000,1705622399999,1099662.48500000,4722,11347.10000000,425561.79350000,0,36.5891747574557
2024-01-19,35.91300000,37.36000000,33.63000000,36.14,32590.60000000,1705708799999,1166295.34020000,5382,16449.90000000,588199.18030000,0,36.580191262306585
2024-01-20,36.10000000,36.38000000,34.72000000,35.42,18081.10000000,1705795199999,643109.94400000,2797,6967.20000000,247433.89800000,0,36.55698743706045
2024-01-21,35.37000000,37.32000000,34.80000000,35.92,25229.50000000,1705881599999,917502.08500000,4761,11705.10000000,425084.52600000,0,36.54424768831924
2024-01-22,35.91000000,36.34000000,33.27000000,33.85,55252.40000000,1705967999999,1905969.78200000,7733,25871.00000000,891076.63000000,0,36.49036273455285
2024-01-23,33.83000000,35.19000000,30.32000000,32.94,53718.10000000,1706054399999,1746904.56600000,6785,25241.80000000,821283.91000000,0,36.41935547986179
2024-01-24,32.88000000,34.51000000,32.07000000,33.04,39192.00000000,1706140799999,1300133.18700000,5656,18669.40000000,618264.58500000,0,36.35176837026456
2024-01-25,33.01000000,33.12000000,30.76000000,31.76,20955.30000000,1706227199999,667593.07700000,2425,10776.60000000,343004.25600000,0,36.25993300285926
2024-01-26,31.78000000,34.52000000,31.08000000,33.71,19661.50000000,1706313599999,655345.77800000,2410,8064.70000000,268664.57800000,0,36.208934342802074
2024-01-27,33.70000000,35.69000000,33.57000000,35.1,25187.20000000,1706399999999,874098.19200000,3073,10543.70000000,364742.12100000,0,36.18675565594603
2024-01-28,35.05000000,38.58000000,34.96000000,36.38,53582.00000000,1706486399999,1975187.44700000,5433,25249.30000000,929390.15100000,0,36.190620542827105
2024-01-29,36.41000000,39.41000000,36.13000000,37.42,49365.40000000,1706572799999,1865293.13700000,6047,19469.00000000,735799.63800000,0,36.21520813197056
2024-01-30,37.33000000,38.28000000,35.20000000,35.48,34913.10000000,1706659199999,1281585.52200000,4471,14811.00000000,541923.49900000,0,36.20050396933115
2024-01-31,35.44000000,36.03000000,33.26000000,33.82,34773.40000000,1706745599999,1209423.26700000,4388,19068.80000000,661786.23400000,0,36.15289388994453
2024-02-01,33.96000000,34.69000000,33.12000000,33.82,20068.90000000,1706831999999,678888.18300000,3170,10219.60000000,345352.02500000,0,36.10623601214564
2024-02-02,33.78000000,35.50000000,33.52000000,34.58,21800.90000000,1706918399999,751730.33700000,3284,9855.90000000,339019.27400000,0,36.07571129190272
2024-02-03,34.56000000,35.02000000,32.45000000,33.04,11179.20000000,1707004799999,373745.93300000,1887,4886.60000000,163483.30400000,0,36.014997066064666
2024-02-04,32.96000000,33.46000000,32.13000000,32.32,15806.60000000,1707091199999,521708.54100000,2235,9490.80000000,312739.09300000,0,35.94109712474337
2024-02-05,32.40000000,33.53000000,31.39000000,31.93,14708.80000000,1707177599999,478126.91300000,2207,8984.90000000,292322.59000000,0,35.860875182248506
2024-02-06,31.93000000,32.59000000,30.96000000,31.17,18561.20000000,1707263999999,587144.52300000,2932,10643.60000000,336705.97100000,0,35.767057678603535
2024-02-07,31.19000000,33.54000000,31.14000000,32.92,20033.30000000,1707350399999,647168.53600000,2616,11305.70000000,364918.22500000,0,35.71011652503147
2024-02-08,32.94000000,34.17000000,32.34000000,32.73,21142.90000000,1707436799999,705234.23500000,2848,8062.30000000,268525.13800000,0,35.650514194530835
2024-02-09,32.74000000,36.08000000,32.74000000,34.87,24665.10000000,1707523199999,856475.49300000,4123,9821.60000000,341302.69400000,0,35.63490391064022
2024-02-10,34.92000000,36.10000000,34.03000000,35.02,12978.10000000,1707609599999,454864.37100000,2311,6221.80000000,217726.10600000,0,35.62260583242741
2024-02-11,34.97000000,36.60000000,34.71000000,35.17,17226.30000000,1707695999999,613407.41900000,2473,9146.30000000,325481.48200000,0,35.61355371577886
2024-02-12,35.17000000,37.13000000,34.00000000,36.75,29100.80000000,1707782399999,1026851.90300000,4252,16130.80000000,569506.51200000,0,35.63628264146328
2024-02-13,36.77000000,37.18000000,34.44000000,34.62,15549.20000000,1707868799999,549629.87200000,3007,6407.50000000,227296.03700000,0,35.61595698863402
2024-02-14,34.66000000,36.14000000,34.20000000,35.42,38333.90000000,1707955199999,1351041.51700000,6119,19788.30000000,697149.89100000,0,35.612037848861334
2024-02-15,35.45000000,36.18000000,33.15000000,34.15,42341.40000000,1708041599999,1464811.48300000,6418,25799.80000000,891823.45900000,0,35.5827970918841
2024-02-16,34.16000000,36.00000000,33.36000000,34.53,65632.10000000,1708127999999,2269781.78600000,10180,31231.20000000,1077907.04100000,0,35.56174115004642
2024-02-17,34.52000000,37.90000000,33.51000000,37.77,56598.50000000,1708214399999,1979755.56400000,8478,28302.50000000,987401.88500000,0,35.605906327045496
2024-02-18,37.80000000,39.63000000,36.52000000,38.8,9682.80000000,1708300799999,371283.39200000,1675,5117.80000000,196314.03100000,0,35.669788200504584
