timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,ema_99
2024-01-19,1.14380000,1.78050000,0.35940000,1.1705,23198.60000000,1705708799999,26326.25366000,443,8562.70000000,9878.23331000,0,1.1705
2024-01-20,1.14600000,1.14920000,1.05460000,1.1061,282830.00000000,1705795199999,305938.85261000,5837,25832.90000000,28279.94782000,0,1.1692120000000001
2024-01-21,1.09000000,1.12850000,1.05520000,1.0552,151646.20000000,1705881599999,167611.05584000,776,33320.50000000,36356.75229000,0,1.1669317600000002
2024-01-22,1.06140000,1.12850000,1.01000000,1.0677,97717.30000000,1705967999999,105343.77332000,860,47450.50000000,51106.20667000,0,1.1649471248000003
2024-01-23,1.06930000,1.22170000,1.01490000,1.183,528690.40000000,1706054399999,591698.98690000,4180,265913.70000000,298248.16433000,0,1.1653081823040004
2024-01-24,1.18630000,1.31570000,1.14240000,1.2919,403698.10000000,1706140799999,503364.10180000,3701,189533.80000000,236673.95591000,0,1.1678400186579203
2024-01-25,1.28990000,1.28990000,1.16370000,1.1774,194268.60000000,1706227199999,238004.29627000,1423,94014.00000000,115192.30928000,0,1.1680312182847619
2024-01-26,1.17590000,1.47280000,1.15510000,1.4575,427185.30000000,1706313599999,578519.16477000,3949,286151.40000000,391719.64867000,0,1.1738205939190667
2024-01-27,1.46400000,1.49290000,1.37560000,1.3918,175362.80000000,1706399999999,248757.90325000,1366,78077.80000000,110933.94493000,0,1.1781801820406854
2024-01-28,1.39650000,1.48420000,1.31190000,1.3309,151892.70000000,1706486399999,210503.34285000,1191,65621.80000000,90549.01328000,0,1.1812345783998717
2024-01-29,1.33220000,1.58780000,1.33220000,1.5654,233827.10000000,1706572799999,343971.93117000,1881,114540.50000000,168870.25788000,0,1.1889178868318742
2024-01-30,1.56520000,1.64620000,1.52000000,1.5429,201432.00000000,1706659199999,317969.94068000,1203,92151.00000000,145183.67313000,0,1.1959975290952367
2024-01-31,1.53480000,1.63810000,1.48780000,1.518,195582.00000000,1706745599999,307379.68633000,1273,101228.60000000,159166.65849000,0,1.2024375785133319
2024-02-01,1.51360000,1.56680000,1.43410000,1.5263,207397.10000000,1706831999999,308670.37616000,2351,96503.00000000,143866.65429000,0,1.2089148269430652
2024-02-02,1.52470000,1.54360000,1.44670000,1.4607,81580.80000000,1706918399999,121200.71367000,1291,33019.20000000,49153.97518000,0,1.2139505304042038
2024-02-03,1.46170000,1.48390000,1.39150000,1.436,90635.50000000,1707004799999,129140.95501000,954,33533.20000000,47958.87532000,0,1.2183915197961197
2024-02-04,1.43460000,1.53390000,1.42720000,1.4674,101108.10000000,1707091199999,150263.25760000,896,48760.30000000,72674.13665000,0,1.2233716894001974
2024-02-05,1.46790000,1.65080000,1.43410000,1.5726,125098.60000000,1707177599999,194618.62189000,1675,69017.80000000,107930.85433000,0,1.2303562556121934
2024-02-06,1.56660000,1.61170000,1.50820000,1.5212,76873.40000000,1707263999999,119115.30496000,1401,38009.10000000,58967.94545000,0,1.2361731304999495
2024-02-07,1.52320000,1.55640000,1.48450000,1.5387,155848.60000000,1707350399999,239048.83042000,1255,61560.50000000,94204.50691000,0,1.2422236678899505
2024-02-08,1.54830000,1.58220000,1.50610000,1.5318,105827.90000000,1707436799999,163125.13770000,1284,54535.60000000,84010.38708000,0,1.2480151945321516
2024-02-09,1.52510000,1.80660000,1.51980000,1.7589,224161.40000000,1707523199999,373899.75921000,2653,116970.80000000,195672.59182000,0,1.2582328906415086
2024-02-10,1.76700000,1.81630000,1.70110000,1.7323,193336.80000000,1707609599999,339249.26226000,2550,84265.00000000,147677.66115000,0,1.2677142328286783
2024-02-11,1.74260000,1.79820000,1.67900000,1.6941,136837.00000000,1707695999999,236365.02243000,1080,64534.80000000,111623.66968000,0,1.2762419481721048
2024-02-12,1.70590000,1.82420000,1.68240000,1.7623,235319.30000000,1707782399999,413904.92743000,1710,137984.20000000,242580.45866000,0,1.2859631092086627
2024-02-13,1.76340000,1.87860000,1.72780000,1.8636,213695.20000000,1707868799999,387383.94759000,1610,133526.60000000,242225.21092000,0,1.2975158470244894
2024-02-14,1.86840000,1.96880000,1.81590000,1.9082,153013.60000000,1707955199999,289159.02002000,1168,69304.00000000,131289.02498000,0,1.3097295300839995
2024-02-15,1.90820000,1.94370000,1.82490000,1.8676,97005.00000000,1708041599999,182545.45289000,984,47076.50000000,88659.85800000,0,1.3208869394823195
2024-02-16,1.86310000,1.87860000,1.74310000,1.8128,108892.30000000,1708127999999,197212.42481000,1183,42452.80000000,76922.90287000,0,1.330725200692673
2024-02-17,1.80190000,1.81430000,1.70390000,1.7675,53005.50000000,1708214399999,93210.01229000,456,25243.30000000,44369.39635000,0,1.3394606966788196
2024-02-18,1.76750000,1.81370000,1.73970000,1.7955,69328.50000000,1708300799999,123129.63132000,771,25862.50000000,46026.58034000,0,1.3485814827452431
2024-02-19,1.80200000,1.83580000,1.71450000,1.7738,91506.10000000,1708387199999,163321.46507000,591,47597.00000000,85145.58650000,0,1.3570858530903382
2024-02-20,1.76690000,1.77130000,1.61730000,1.7199,100298.40000000,1708473599999,171659.82808000,748,57721.70000000,98818.34001000,0,1.3643421360285315
2024-02-21,1.71500000,1.71990000,1.61930000,1.6916,110292.80000000,1708559999999,184649.28703000,795,64405.80000000,107758.88086000,0,1.3708872933079608
2024-02-22,1.68650000,1.76870000,1.63870000,1.7199,116709.60000000,1708646399999,199876.90172000,745,64580.40000000,110423.63687000,0,1.3778675474418016
2024-02-23,1.72570000,1.77170000,1.56580000,1.6038,119622.10000000,1708732799999,195202.66177000,873,69729.20000000,113809.74760000,0,1.3823861964929656
2024-02-24,1.59860000,1.66490000,1.55570000,1.6367,83275.50000000,1708819199999,134844.71680000,634,35270.50000000,57247.56773000,0,1.3874724725631062
2024-02-25,1.63290000,1.65240000,1.61390000,1.6471,45980.10000000,1708905599999,75186.28599000,376,29940.60000000,49041.99096000,0,1.392665023111844
2024-02-26,1.63630000,1.71800000,1.58120000,1.6727,139569.80000000,1708991999999,229629.11501000,1508,54054.50000000,89504.85688000,0,1.3982657226496071
2024-02-27,1.67040000,1.70680000,1.58520000,1.6111,239552.10000000,1709078399999,391915.45596000,1957,98160.50000000,161382.65220000,0,1.402522408196615
2024-02-28,1.60610000,1.71750000,1.37760000,1.5865,334901.20000000,1709164799999,542462.92205000,3899,147176.90000000,238385.80011000,0,1.4062019600326827
2024-02-29,1.58720000,1.71880000,1.57010000,1.6739,350910.20000000,1709251199999,577715.99480000,4856,109733.20000000,181838.86818000,0,1.411555920832029
2024-03-01,1.67880000,1.74320000,1.65070000,1.6934,164681.10000000,1709337599999,279641.01882000,2147,85941.70000000,146169.91954000,0,1.4171928024153884
2024-03-02,1.68770000,1.69830000,1.59210000,1.621,292429.60000000,1709423999999,479576.04169000,2655,135405.40000000,222816.93389000,0,1.4212689463670807
2024-03-03,1.62220000,1.69990000,1.42410000,1.5604,248864.70000000,1709510399999,385611.42493000,1993,76777.20000000,120332.47692000,0,1.424051567439739
2024-03-04,1.55960000,1.58970000,1.43010000,1.4933,209528.80000000,1709596799999,314210.07141000,2169,124931.80000000,186946.39577000,0,1.4254365360909442
2024-03-05,1.48810000,1.59010000,1.18500000,1.3976,657052.90000000,1709683199999,975708.68867000,5993,299669.80000000,457421.83985000,0,1.4248798053691254
2024-03-06,1.39940000,1.50820000,1.36840000,1.4711,396717.80000000,1709769599999,575693.64957000,4288,167663.10000000,244856.92510000,0,1.425804209261743
